rid,ri_stratum
5e87353d-3e4f-ba57-fc4a-bb8bdd55bc04,50
5e873547-c38a-f256-b54c-3a9def9dbc10,110
5e87354f-49ea-ebbe-b34b-80ee23211524,78
5e873551-712e-f5a1-93d4-b03f17bab755,52
5e873553-1a51-a9cd-6226-34ef1c4729c5,71
5e873558-96d1-2768-3daa-5671b85280ae,79
5e87355b-eb0f-f02c-532f-a7caf8d81bd6,93
5e873564-e17b-dd5b-184b-d688a6e5b66e,52
5e87356b-8442-6c38-3d51-50d03b8812f3,102
5e87356d-f34b-4643-3d27-62b38a839e3d,87
5e873572-89e7-7ecf-adc7-55cb85e86527,91
5e873575-369b-7bdc-28a1-2d06f1209c49,91
5e873580-8ac2-e847-9f0b-94f123f21e4c,80
5e873581-5e64-255a-8063-0a2a92a417e2,82
5e873584-88e2-6668-6d45-b13b5378e691,80
5e873586-131d-5f56-1690-3d590b78f598,99
5e873589-821c-20d7-ed6f-ff011cbd9740,99
5e87358f-5525-9b9f-9ced-b00094943514,16
5e873591-acc6-36cb-764a-92a5dad6ccfd,102
5e873598-7da8-2a4e-0aad-f66f03bbe9cb,52
5e87359f-20ad-db1c-ce6b-75029ce950f0,87
5e8735a2-be77-8e38-5c0d-0f875b562917,23
5e8735a6-f383-d35d-6840-9d1b3f4ebc31,8
5e8735ac-d8b6-1b99-a18b-bdaf86b7f226,85
5e8735b3-5f3a-e817-7a6d-6aa93385063a,32
5e8735b7-c3de-901c-17bb-aaa904b5fdcd,80
5e8735bc-6919-bb0f-ec6e-e411ed839574,69
5e8735de-fb9b-d400-5c45-d194bd8bcf96,52
5e8735df-f070-2a26-248f-dfba5cf112c1,79
5e8735f1-c992-a299-0ad4-76840b569c9e,105
5e8735f7-a9ac-b77f-64f7-1c7c8395734e,71
5e8735fb-3378-cf23-082a-49e5855514cf,99
5e8735fb-936b-fee4-74ba-a5debf145c27,71
5e8735fc-9d3e-4331-8052-6c51fd4df992,98
5e8735fc-d46e-5dd1-08a5-c13e9eff43a9,50
5e873601-79b7-20ae-efb7-1dc7f5cc4678,129
5e873619-6e74-a25c-92f5-0acd5905ca52,94
5e87362f-1e90-b9ac-caf7-8fd5aa71efe7,14
5e87363f-7619-617f-17f0-741396160817,103
5e873644-e424-11e3-1648-94f7f0767692,46
5e873651-db7d-766f-69d4-eea04bf25d3e,75
5e87366e-5fbf-2562-e8f3-9f39bcd1eaa6,92
5e873679-b926-1a31-74e2-c2b41812c5b6,88
5e873692-d4b3-58e2-aee4-b8d1dd55f694,85
5e87369f-f49f-b942-5c5a-08b1014525f4,16
5e8736a1-bd53-59d2-55be-2252c2d42448,96
5e8736a8-20ff-655d-37de-54ae9f99558e,102
5e8736ce-9b27-da1f-81c2-67ab47bb700e,107
5e8736d4-6453-9f70-a5b2-ee9defdd3ea0,99
5e8736e2-6594-372e-32d9-6a343bf42151,46
5e8736e3-fe36-8813-0059-7e3606acdfe1,90
5e8736f7-2f66-4348-7471-580de004c402,23
5e8736f9-0b3b-7c2e-93cd-88491ddcea1f,78
5e8736ff-cc7f-ad50-8784-5277721a7c76,80
5e873714-521c-5ab3-4300-8a89d64fb8b3,50
5e873721-f038-dc41-f51b-cdf0f058d657,32
5e873725-ecaf-50b8-c25f-4dee54d6b295,107
5e87372a-36be-345d-3884-7afafc1b2f56,98
5e87372c-8f31-4dd8-6574-20ef59cd3e13,24
5e873735-0b58-a5c6-fa3a-7a2c7f9d4529,93
5e873739-7a44-5662-a97b-4c66c37651bb,90
5e873740-4210-38f1-37b7-4287385cd1c0,110
5e873748-4b7c-b2da-c054-c01235393855,106
5e87374d-ad2b-f1c1-aa52-598ac2c31317,114
5e87374e-fcb3-9e00-3830-e154d20f2ec6,69
5e87374f-4739-6b14-aa57-0e2eb8b3cddc,69
5e873751-8f36-abb9-7774-145b0315672d,24
5e873762-863a-f8b6-5be2-519e19c5edc8,52
5e873769-aff8-ed3c-0942-51acdd29c0b4,88
5e87376a-5dea-4961-f66e-3078a78e4b44,129
5e873770-b043-a1dd-c153-4c83b8b02392,100
5e873774-4b9d-0784-c6e5-8d99b6208a24,108
5e87378b-6534-8155-ff5c-a09d3f87ff07,100
5e873792-3c3a-b7f2-157f-0a70fef6400e,114
5e873799-9172-d623-22a5-a3c6889ef25c,99
5e8737a9-6108-fce4-6792-62a2c6091f1d,14
5e8737ab-79f5-93e1-31e9-52bdb0a7b027,46
5e8737c3-b5d7-ad6c-b176-7938b9d44dc2,94
5e8737d2-15e5-5f27-380e-3a01bc210eb6,14
5e8737d5-95b1-4b1c-d1cc-45016d0eccb2,107
5e8737da-08ad-9df6-1645-87a2be27aa97,101
5e8737e0-c3c7-64b7-3a2f-c14e35fd69da,97
5e8737e2-e1cf-6469-4eb8-f089848e09bc,94
5e8737e5-4bb6-f271-c8f2-d1cb50c7044a,110
5e8737f4-7666-be14-b2be-3b89c7a29023,112
5e8737f7-e8d7-8944-4781-917b130a4864,112
5e873807-4eab-f234-337c-c9aeace7082e,8
5e873809-ad66-0804-5bf2-cdfedd019dff,103
5e87380c-7b0c-e419-0bda-77df2242ebc0,80
5e873813-f4c8-d187-6e6c-45ad38cd2514,69
5e873816-ea76-8577-fca9-9a5af8c8b360,97
5e873819-d37f-1157-56c5-62114936fdcc,101
5e87381e-d500-5947-4b42-1eb18df28a1e,69
5e873839-9eed-3d5f-3515-550d9a74ba50,85
5e87384a-2680-b669-5a14-6bb4771212ae,95
5e873850-7a30-96f3-076b-e48e5cb96a8b,108
5e873854-c7bd-bd5b-01b2-3e30c0f7cab5,90
5e87385a-a2a8-fb5d-dc51-b53ce7b564bb,89
5e873861-486c-3836-eb6b-ee0e983a574f,59
5e873862-2902-f169-cb18-5e86d6e39037,35
5e87386c-bbfa-f8f1-4b70-9d90096aedc9,8
5e873871-459b-2046-c833-b742a45e19e4,100
5e873872-da7c-ca7a-707e-5d9614303767,111
5e8738a0-0ea0-bdc0-fe22-65ccb9ba05ff,122
5e8738a3-13a5-cb4e-e820-0fd4c3461dc7,103
5e8738a3-8f1a-3631-298e-c011a2f8b07b,52
5e8738a8-20d8-7d6f-ebed-ab0b6207965c,24
5e8738c3-9e64-3697-92db-63b02d45e536,23
5e8738c4-f0eb-9e60-e084-2575b5d1b4d2,105
5e8738cf-feac-7f9b-fc57-8f8a40b2040a,97
5e8738d2-8da7-dd52-897b-d4146ee8a86c,95
5e8738da-51fa-a04d-b9e8-1af94c5c4493,80
5e8738e6-6fcd-a76f-d05e-c6bc643b837b,93
5e8738e9-a926-1056-d2cd-436c62a45db3,130
5e8738e9-eaf2-94d0-a8b9-9b7b447a81f8,114
5e8738f1-479a-2a9b-3f82-0ec486353adf,69
5e8738f9-2796-fcf6-f021-4aa2f60b371a,113
5e87390d-a9eb-389d-e3a9-a9a4232fe9ca,79
5e873917-4998-b6d7-c1ad-dadf7556ad5c,107
5e873918-c9e8-a3e6-961b-bae68749887c,103
5e87391c-f3f6-ed73-5fc5-138667f2c908,96
5e873927-d843-f5b2-7c60-dd5fd0121aa9,94
5e873934-1dfb-653e-ac90-bd2ed1298e32,104
5e873942-80ed-5ebb-3457-4246121ebfd2,108
5e873942-927f-f37c-3743-4f78a7656fbd,117
5e873946-2e72-2073-319b-ed69ac944f5d,107
5e873947-2261-7c67-87f9-39f135f23cf1,113
5e873962-c759-69dd-3017-a83c62aac035,99
5e873963-929f-c2b6-7bf9-998825ab77be,99
5e873973-e66a-6cc7-e80b-da1ba5f8c794,108
5e873976-3f86-9336-7386-573118a1d052,109
5e873991-5557-4561-4261-566fcf3a9c5c,123
5e873994-61d3-0afe-1727-1996d81a3d51,105
5e8739a1-5bd7-8928-eac5-b4141117e5a6,79
5e8739b2-2c62-4ce9-4bba-d0e83f522fcf,93
5e8739b8-dfed-e725-1fda-3278052eabd8,107
5e8739c2-4b8f-d484-74a8-e0e6413f961b,114
5e8739c4-d6c3-bae1-1513-7eeace895305,39
5e8739d5-b3ab-a92a-bf1a-be25712dcd16,121
5e8739d5-c338-0b94-2881-bddd1a4eb958,71
5e8739de-2453-e3a2-ef45-6360ec1a33e8,100
5e8739de-ac17-545f-5e63-c5c872bc5c9d,116
5e8739e2-d831-9a82-65bd-790976571146,99
5e8739ed-3b13-8518-bd24-200b6239a26f,111
5e8739f7-1256-e370-6beb-5d1679ce4053,124
5e8739f8-11d5-c4b0-719a-4662360f180e,96
5e8739fc-7d2d-7b77-8321-42cd01d8aea6,115
5e873a28-4088-430c-9209-028639aa4d2f,122
5e873a36-48ee-630c-91aa-1e76fdb8a548,114
5e873a43-2765-f0c5-f409-df67ccf32276,106
5e873a59-0931-7ab6-8506-e867148cc877,111
5e873a5d-3b9c-b6fb-c969-2687e5e11355,121
5e873a60-6817-2d14-1bb6-096aef1657c3,116
5e873a62-171b-1c12-98ec-92d41953fd1c,106
5e873a64-522e-828e-8331-b40f6756c841,98
5e873a66-ac66-d646-67f6-77c0d1e8c445,99
5e873a6a-cc28-4235-9831-936465c773ea,130
5e873a96-5fce-3fbf-d7e5-808e8ed0acfe,113
5e873a9a-9a55-3a33-fd94-6c8bcc733bd1,117
5e873a9d-f2f9-cbbc-4de5-940028e53198,118
5e873aab-0577-dca1-d49e-4d72d49ee822,39
5e873abc-1cdf-0357-62ff-940080a37a91,119
5e873ada-fc94-a40b-23d9-f8cb12e94e66,14
5e873add-d216-9cd7-26aa-fee7237d2453,71
5e873ae4-a562-4153-6b13-e6fac09aef98,104
5e873ae9-bab2-31fd-709c-1c9155ef5a40,81
5e873af0-e22f-3b8e-4825-15ed6a673471,14
5e873af7-154a-ba9b-9313-0ddbe1c5ae4c,88
5e873afd-f39d-0340-6f16-d35c200eefa3,128
5e873b16-e919-d561-0de7-07f00a6e019c,71
5e873b1f-b031-5ca0-0bb0-ad54312a7280,96
5e873b25-e1ee-92fe-5533-cfb437cef561,105
5e873b35-b8f2-2552-1425-1e93bc0ae8e9,147
5e873b39-ba31-845f-3af8-5cb4b4b699de,104
5e873b45-423c-1a67-9a29-3fa31a05a621,89
5e873b46-cf54-6aa9-618a-e8afe55e22f0,59
5e873b4b-7b89-5edc-1210-baa8df16ebc1,123
5e873b53-951e-2a20-874a-ff7969a8ce50,121
5e873b6d-527c-de57-b20f-c7489d5154e4,101
5e873b6f-b66d-0776-25fe-2b255c77975c,84
5e873b72-2577-0505-3e00-1693cb5d5dfa,107
5e873b74-69da-6ee1-277f-0d5288602c65,120
5e873b75-3a31-88bc-66cd-60a914f2401f,115
5e873b77-55ce-bb5e-6b35-7475476acf50,120
5e873b7c-acf9-d40b-2209-bf975d04ca26,111
5e873b8f-7e88-60a9-1ffa-cd3742be3999,98
5e873b96-2647-7277-c800-e4776051ae40,122
5e873bb0-d3e3-cc1a-ff58-10908aa12b07,113
5e873bb5-554c-abb8-63d0-a7f7df8f7941,128
5e873bb8-ae7b-20c7-e96e-e70e0caf4893,98
5e873bbe-d8de-d757-e4d5-c1a2edc5218e,137
5e873bc8-40c5-2282-a1d0-7a01db297fe5,125
5e873bc9-8521-3907-0253-dbdaf920ec5e,50
5e873bcf-5867-ff12-1ca0-f25786e7911a,114
5e873bd6-9c57-3ce3-6226-a3daa2db1aa7,114
5e873bdc-1a96-695c-dd9e-9c00e17f4c8a,143
5e873be2-797e-827c-aa60-86e94fb90d72,128
5e873be7-640b-fcb2-bfba-b7cb9df641c8,105
5e873bf2-b25d-ab67-1ec9-6e56391477bd,115
5e873bf4-8afb-ee0d-4f64-7771e34670b7,101
5e873bfa-84fb-9928-4b61-c6bbf3f201af,123
5e873bfc-b3cd-7d09-7374-38329d18fac1,143
5e873c00-a7f9-7247-6504-fa842675c78c,119
5e873c01-d7d2-71f5-f634-46e9658090f6,113
5e873c04-88bd-50cb-3edb-bf6ebeed4b48,127
5e873c05-532c-0fef-950d-4de5b2eff59f,181
5e873c13-5d31-a111-096d-e943e588c0c7,127
5e873c1a-2612-47f2-83d4-a2e566b88604,114
5e873c2d-9e0a-68dd-4f04-d8b6810f7124,50
5e873c31-f003-b502-62c7-a58051bb51a9,125
5e873c37-a0ca-ecd5-f818-a178aebb746c,97
5e873c3f-452f-498f-c488-eecd45d9e35f,124
5e873c46-2ae2-da1d-b758-bf80b7aa325f,105
5e873c47-d0b7-d3c7-b96c-264e76a10554,119
5e873c4a-67d0-0e28-9fb9-e6c41ebac9d8,89
5e873c4f-4928-89fe-cc13-598ad86ad84d,109
5e873c54-8a6d-cf51-b684-dcfb0a683b69,35
5e873c5a-d991-8504-94a8-ae9747246ae9,50
5e873c5b-6409-c67c-b4ca-d2f3e0ca5aec,128
5e873c5d-d82f-ff6d-9625-32905249c094,52
5e873c63-af42-71a5-fa9e-ea16b57dd958,131
5e873c69-5291-5d00-5bbc-b26a35778c57,117
5e873c6b-4fb3-8d7c-b3a1-27a994beba0a,130
5e873c6f-e31a-b7cc-62ac-8403a52fc2b0,35
5e873c7b-0c34-75ff-8e10-57567afc1c14,118
5e873c7b-6015-39ee-43e3-e34fd99a9f31,125
5e873c7f-d978-51c1-596c-3d4820442760,52
5e873c87-9994-b195-330a-0b674ba4eca4,143
5e873c8e-5b8c-e2ba-5ea2-a0ad6639903c,115
5e873c94-bb6d-3d18-5ba5-3d53fe0c2d6a,113
5e873c9c-5280-bb1f-bfa9-8f39662fda34,50
5e873c9e-75d0-d5d5-41e6-12c83c37ea37,131
5e873ca0-8319-cc4c-ff06-9746326889f4,117
5e873ca5-5337-50f7-a169-20907118dbb4,133
5e873cac-404e-3b56-2bd7-f24fa0054408,39
5e873caf-48b7-f64e-b13c-f6da34566d2f,114
5e873cb5-3cfb-76e9-7c52-8063af90c286,81
5e873cb5-9cb5-eb1d-58b1-1ca1fb169de4,59
5e873cbc-1b8a-c15a-a574-efa080ba37df,124
5e873cbc-c58a-2c7b-578f-427fec4d85cc,116
5e873cc5-046f-104b-c7e1-50d0ed2f96c2,106
5e873cca-48d8-559b-4902-2a5a87cb01bb,124
5e873ccb-3066-d4b3-41ff-a1e4df2dda23,136
5e873ccf-4f07-f002-4dda-7a79464f9a7d,135
5e873cd0-d6ce-0b3c-d2cb-149323eb42a0,98
5e873cd1-b323-4caa-8772-1cc0f24bb8ac,135
5e873cd4-2453-3cf7-9cd4-e19a7aca5f77,116
5e873cda-c67c-f95c-ffd0-510d749b0834,107
5e873cdc-614d-25db-c66f-544ed51a24ef,104
5e873cdc-d613-775d-9cdc-d27f71ae0b69,99
5e873cdf-eb41-c9a3-c88b-224ab83046d4,137
5e873ce4-016b-9f46-74af-6a0da3bf89e2,109
5e873cec-89a2-d194-16ba-508bab1b3091,150
5e873cf7-5c27-be8a-fcdb-6e7790635a15,39
5e873d13-8077-4531-d99a-b027ec123984,50
5e873d14-fe88-d323-5d50-fa892887f108,131
5e873d18-ebe2-fb3a-9ae8-e75fd9441c51,133
5e873d1a-1070-13d9-a237-50d8c41eb301,117
5e873d1f-107b-22a9-c63e-cc16ad0809eb,118
5e873d25-5f33-826a-c5ba-8687731e9311,126
5e873d26-51e7-aa58-d644-4bf98c01d9e3,142
5e873d2c-7e2c-6e68-286d-761a2044e9b4,134
5e873d30-e37b-442a-41a3-2ca70e7927e4,130
5e873d38-1bcc-c35b-9762-1d71d92648d6,142
5e873d3c-7fde-c14a-e421-6632a9141f69,126
5e873d45-200a-9a01-7dd7-9a7fac5237f5,121
5e873d47-5f5f-7d18-d75c-f0d3259e5e9e,113
5e873d4c-63c1-7641-92f5-043655c2e3aa,173
5e873d4d-0de7-3e7f-eaaf-7c4418e65199,113
5e873d58-9487-5ed6-c28b-546ef5f4eb7f,138
5e873d72-8633-62ab-bc9b-57b574496aee,120
5e873d73-931d-58b2-0c37-c7a7dc726a7b,122
5e873d7f-7228-1f38-4bfe-ec9f29d98707,123
5e873d82-e8f7-872d-d753-0d0a39bbe471,114
5e873d92-cb34-905c-5d06-a2bb68258cab,141
5e873d98-ce0b-ea41-5723-1e6a089bce78,127
5e873da5-a907-04e5-d2f1-59db841833a0,125
5e873db0-805e-9678-c648-9025ffa0593e,131
5e873db5-ccfc-716f-e17a-81e405fdc2ee,132
5e873dc8-507d-cba9-0a1f-e6fd783f1290,137
5e873dca-52ea-e0e2-2260-00ce954c51e9,130
5e873dd1-7693-9971-0745-d090a97d86b8,154
5e873dd6-9e03-9653-9c40-881f05bc196f,99
5e873ddd-6e51-1847-7faf-f08626d9162d,145
5e873df8-243f-a573-7460-ffe720eeb41e,136
5e873dfb-24a4-d7c2-3555-77553ec8f4d2,134
5e873e08-5533-bf2c-ef06-7c0f01911eb1,146
5e873e0a-012f-724f-5625-c474290d0e85,126
5e873e11-5fe1-6e8f-54fb-b5b58f2419c2,81
5e873e17-7c1a-6f26-3b91-f9c0e06c64f9,136
5e873e2a-51a2-f175-abb8-1ffc0ce80759,130
5e873e35-9f8e-bf7d-27b9-5765fabe97ab,133
5e873e3c-80c8-4464-579e-6d3ba58e9f8d,136
5e873e3e-e11a-4063-ee73-cc1a66c874db,138
5e873e3e-e910-591c-afdf-c369192cf916,59
5e873e45-96e4-d7c2-f274-c2bb524e00ef,127
5e873e4a-1c32-9b40-146a-c5d64f8ec446,98
5e873e5b-8d2c-d880-ef0b-c53933c29508,120
5e873e65-f393-14f5-260b-59e1f2e33a03,135
5e873e66-638e-b205-146e-a225129b59dc,150
5e873e77-8bb1-39c1-915e-e961000b5e17,236
5e873e7b-6d89-7cd8-de49-97a57442efb8,118
5e873e7b-bf2b-2014-0c8d-a142d57f88df,114
5e873e7f-7d68-ce89-4ea6-6d75ce71e1b5,84
5e873e96-0819-3a93-d204-e93144209a4f,105
5e873e99-ac5a-6ca5-7690-643a80650cbc,113
5e873e9e-37b2-03d5-1ce5-27619030084a,132
5e873ea2-800f-250e-d5a2-b4b1ce50e3da,126
5e873ea2-bc73-71d7-16bd-1efe7ec7601d,113
5e873ea4-ed13-3a58-59bf-94f238835729,119
5e873eaa-fbdd-5866-3be8-0688512c5bb1,119
5e873ead-79a3-5345-397d-7bd86004626d,114
5e873ec0-38bc-3b17-dd5d-8b0d54509daa,138
5e873ec2-cb38-19a5-aab4-c67e8706fba2,143
5e873ec4-d7e6-c050-43df-5e065b177027,107
5e873ec7-6789-f09e-6017-217b33262a4f,148
5e873ece-00a9-c7d8-a828-c9ffd98e65ea,109
5e873eda-504a-d4ee-ce05-1843eeab9ec9,137
5e873edc-273e-39a9-bce2-0c9e5d14a675,139
5e873edc-f1a4-cb83-6be5-fb1551b006b1,140
5e873ee2-2f4b-e2d9-c309-c7ec70c67e10,105
5e873ee7-f15f-00b3-fc92-5749400263e7,109
5e873f04-028a-ad9c-ef87-e0604c404c90,127
5e873f07-9198-7edc-ea85-86124cea0451,144
5e873f07-b2a6-ac83-4035-fe2ee80c1151,160
5e873f07-d5ce-8f1f-9557-c3b1c3198867,155
5e873f09-6a7f-03fc-788a-e11bf227217f,134
5e873f0b-a237-4a80-e453-e033e414e672,107
5e873f0c-3dfe-c2ba-8c2b-6ebaa1e95693,130
5e873f0f-06d2-161b-9639-dd26d55e83f3,150
5e873f13-5fdd-6905-c967-88d41e23a714,147
5e873f17-136f-02fb-a64c-ec8baa5301ac,127
5e873f1b-4824-5762-4f89-26d360493547,105
5e873f1c-15f3-eeb0-de0d-3a2ab240541d,154
5e873f1d-1bee-90c4-4379-f9c2a6952bbb,144
5e873f1f-e849-f16e-a807-c4329553ac99,139
5e873f1f-e8b2-99c1-d4bf-ce34375bf317,145
5e873f2d-47c4-9087-12a0-0ed147989475,154
5e873f2d-d8b5-cd04-dee5-759ed1e4f1bf,147
5e873f2d-f7e4-ca28-ec25-54a88e937c0a,138
5e873f31-d261-142e-4f70-9ca5121b5077,153
5e873f32-64bd-1a46-28d7-cd578e399a40,105
5e873f35-3436-8e0f-5857-bf154bd0a8d2,84
5e873f3c-8631-cb60-7e6a-93f55328a5bc,148
5e873f40-4da4-5ee6-23f9-01f2e355f022,155
5e873f41-b2c2-5e28-58f9-0f52727b04e8,153
5e873f47-1b94-3318-a215-83f8647ad84a,144
5e873f47-9b54-0b6e-fd7d-617620efe0af,147
5e873f4c-bbe3-ceaf-0a4d-b6ca6f7e7a19,126
5e873f51-053b-7532-534e-4dbd00465cc9,157
5e873f59-0563-fc49-f460-b76c8c9ba2b1,236
5e873f59-8219-d8d6-5361-40cff1236cee,163
5e873f59-e142-b9d3-0346-46d248b5079b,139
5e873f61-bd39-576f-c0cd-1f02a338ba10,164
5e873f68-23ad-8160-ec39-dca7e4592f15,127
5e873f88-0380-f97b-b2ed-8e7985a974da,146
5e873f8c-6b07-0300-256a-da48755c7365,150
5e873f8d-8e62-8be4-ddc5-4c48e4bdbdb1,130
5e873f97-6623-e985-7232-81d726e38f6d,132
5e873f99-1fae-1d1c-d508-3d85e6c6010b,107
5e873fa0-0d2e-2acc-085f-f4127ff0d1e4,155
5e873fa6-744c-7764-c12f-969341cf49be,127
5e873faa-cde4-529b-3370-bb774f2d13ae,142
5e873fbc-9795-00d6-ddca-69874a62fa1d,113
5e873fc0-b924-e8e4-c206-28b92b538658,139
5e873fc2-82c5-0f69-07cd-77c7a50e6a12,113
5e873fdf-9466-ef13-0a56-76326bb06d5b,130
5e873fe0-8a35-9e42-6332-f52cb822cf6a,130
5e873fe2-d2ae-df4e-1263-21a97fc78c19,126
5e873fe5-5adc-51e4-8f97-a0045c29e382,135
5e873fe7-293a-05bf-69ef-011ab00d5235,198
5e873fe7-c7fa-809f-755a-0e413aadb9d7,158
5e873fee-8941-d56a-a46e-fd113eee5025,162
5e873ff3-dfd2-d220-76ef-afd6af5910d2,181
5e873ff3-e3c5-facb-84b6-42e942dd3cc5,152
5e874000-748e-35d2-9940-3398b5de36c5,146
5e874008-8c1d-9cca-0113-f7df6473e845,160
5e87400b-dc16-3db2-0dcc-fe1bee1b51f3,98
5e874010-a176-c0f9-fe4d-8b0c1f5306ee,164
5e874012-c492-9877-ace6-e1ee6a99fe9e,151
5e87401b-6c1b-0938-1501-837200f6e209,132
5e87401c-41d6-2f13-adbc-0564fea0d6a4,105
5e87401c-b027-6cdf-7f29-d79698470635,150
5e874023-2439-84db-17ca-5028d62543bf,133
5e874028-afe2-e37f-ac44-7e10db8cd74c,156
5e87402a-6058-08f4-3413-9df50d0bbddb,141
5e87402c-b756-7e5a-933a-41b653573347,140
5e874039-56ef-cae4-2f81-ad3b59063ace,150
5e87403c-36e7-c5cd-1ef2-83cadbb177fa,182
5e87404b-db77-81c6-5c3b-ba0cfaf99563,148
5e874052-b422-a868-a189-9c10ec39c532,148
5e874052-b91a-0f3a-d043-632bad632eb6,155
5e87405d-af0b-8fe1-3f1f-cc49151731cc,156
5e874065-2b70-6466-1a13-5dc152fd5536,144
5e87406d-de56-d460-b473-8b6bcefd2cd3,127
5e87406e-2c70-779b-1f9b-9e99c4e2a7a0,156
5e87406f-6656-1bbc-e1a7-157ea251d2bc,150
5e87407d-4aef-f625-b777-be650957f4a3,145
5e87407e-cb24-3537-c460-81b0db59a3a5,134
5e874088-986d-c4b2-c6f4-0222244809cc,145
5e87408a-e778-f2ef-2da0-d109a2a10962,153
5e87409c-7e8b-2444-dad2-3e3fddee128f,134
5e8740a1-7022-c775-dac9-ed3ea06e301b,181
5e8740a7-0df4-ba2a-6c4c-5cd245019d24,163
5e8740ad-b3ce-a61e-959c-ebf7696d1ad0,141
5e8740ba-a774-4844-fab5-1df7717ca5e6,148
5e8740c4-1c49-5371-512b-ab23daf9e77d,146
5e8740d6-d022-c694-587d-bad4b326e023,157
5e8740d7-9608-6b9a-69cf-a5701596f894,109
5e8740df-ce61-9daa-6fcd-b147b0ef9874,173
5e8740f1-6467-4b0d-37b9-d26cecb90e09,107
5e874102-9ced-2ef1-3737-9d87c3a8e325,134
5e874108-2908-99ea-e335-9ca62baa634d,152
5e874114-be6e-5305-bc58-942552c69ca5,149
5e874117-74c6-ecf3-9722-aad6b55422a2,109
5e87411a-22ed-fc3c-834f-d335dc5179dc,127
5e87411a-9ec0-e5c7-1242-0fda80f6f26a,236
5e87411e-3010-ec17-adf1-13a5001a5b8a,166
5e874121-1121-5933-bea3-a470f65150ec,162
5e87412b-646d-b11c-7c15-bed4db915b5e,152
5e87412c-da65-770f-e380-cc1222711731,153
5e87412d-72fc-e47c-b316-cebaab1c5933,156
5e874136-9d74-39fa-d178-8c08ea638094,162
5e874137-f7d2-817c-d4d5-0f5571d6c92f,164
5e87413d-f0dd-514f-9b88-fd9c47e5fbdd,149
5e874142-ae67-95b7-fa96-6d836e889b2a,151
5e874149-6dde-7a68-e312-c24e0744f0d6,150
5e874156-f194-579d-dfa3-66a116e53715,165
5e874157-c184-216f-f6a9-1dc8c62c43b5,130
5e874159-3bf8-3402-f540-358ba2f79e34,158
5e874164-e54f-0df6-7d39-daba0a457289,130
5e874165-7348-0a24-f86e-9365c5c250b6,148
5e874168-88ae-a442-36df-348c34aa7bff,160
5e87416a-7bc7-ae58-e044-040f3c2d82e9,169
5e87416a-e2b7-0427-6b5d-3af9222948b8,165
5e874182-c4ad-e1ae-9e0e-0068d74df08b,109
5e874183-b9bb-2a2f-041c-5cc429477242,140
5e87418c-3bc0-42fe-247a-607ded631aec,152
5e874195-dfa2-22df-2b3c-a2640991c164,105
5e874198-b041-f97b-84f7-1ed24c6bd409,181
5e874198-c02a-a711-906c-47683c44a712,126
5e87419a-467c-9293-4711-7334c5f55072,161
5e87419b-a2e6-f679-907f-bdd0b1bdbe80,158
5e87419d-b836-b3d5-6a78-dbf612fba815,158
5e87419e-d4eb-587f-4c90-377f98f7f9b3,127
5e8741a8-1394-23ec-14d5-7c360c49cd96,148
5e8741ab-4586-d551-a97e-e8fff9749a20,174
5e8741af-6462-2f14-e9b5-5a64446746f5,150
5e8741ba-b6e1-5180-e61c-8fe5a65bb3d7,164
5e8741d1-91d7-8da0-3360-ff15a2e5958c,98
5e8741d4-b32b-851f-e1a5-28f7f2e3dc67,126
5e8741e8-76ae-b05a-7f52-02ce7a5e1611,169
5e8741f4-a833-1ac2-affe-36aa7d1d7ea0,161
5e8741f9-0723-80f2-59ba-d16cf77fcaef,59
5e8741f9-9fc6-776c-0e7b-0f901688c0d5,117
5e8741ff-cf9b-3ecc-3851-60daeb900c52,142
5e874207-acc1-8316-70e9-af8d5e774571,171
5e87420a-2f19-15a2-45df-8404dc91907c,171
5e87420b-a561-9f0e-3c56-351be1fadb8f,173
5e87421d-35b8-ff57-9062-9ad760581905,98
5e874220-5993-1010-c1a1-7c53259000e2,166
5e874226-7955-1f26-8b0e-ae2e2e6f407f,149
5e87422b-bcd0-5578-c0f5-d0068da18c93,59
5e87422c-5206-0859-0a91-9e6a7d3e1533,59
5e874231-9476-7b73-0798-c199fd595f62,181
5e874232-9a54-98fb-79cc-6f6024f0d9a0,119
5e874233-2379-f132-79d1-61374b88396a,165
5e87423b-0c6e-a7ba-39cc-3aa98ddaf360,195
5e874242-0cff-c11f-da91-e70797f51be8,165
5e874242-684b-389a-2fe8-61fcf23343d8,161
5e874244-c1a8-72ef-63d7-e7b2f27bc861,213
5e874247-7926-52ab-3b3a-499d1aec9579,109
5e874248-2bd3-5726-4899-d1e9ead6c10e,140
5e87424f-0b0a-bc77-bca7-e4a7cb727dda,213
5e87425d-ca6f-5f5f-9bd7-5154c5b6e6d1,188
5e874260-a6da-1da6-3e30-4c6502128dc1,150
5e874268-712f-b691-9b9f-c361fd0b00d0,171
5e87426d-0af7-79c5-86ee-ea50cb81cebd,148
5e87426d-f4f3-99f4-845d-66578adf422b,127
5e874272-a1c7-b65f-3dd8-2961e84f0aa0,182
5e874276-e9d2-07c0-f446-ef3361eba66b,180
5e874278-99f5-8632-9acb-f9faa84eec24,159
5e874281-86d8-84fb-009e-1143325bd94d,134
5e874286-4585-3087-3c61-79eca735e49f,163
